"CNTRYID","CNT","Gender","Computers_at_home","Hours_maths_school","Hours_maths_at_home","Hours_science_school","Hours_science_at_home","PV1MATH","PV1READ","PV1SCIE"
"United Arab Emirates","United Arab Emirates","Female","0","5","25","3","30",264.429,261.313,306.958
"United Arab Emirates","United Arab Emirates","Female",">=3","7","12","8","12",510.668,561.327,503.861
"United Arab Emirates","United Arab Emirates","Female",">=3","5","11","5","20",646.611,698.864,677.447
"United Arab Emirates","United Arab Emirates","Female","2","8","14","14","10",548.719,538.706,532.073
"United Arab Emirates","United Arab Emirates","Female","1","6","6","12","24",580.647,638.684,548.602
"United Arab Emirates","United Arab Emirates","Female",">=3","7","1","9","1",521.731,648.594,605.983
"United Arab Emirates","United Arab Emirates","Female",">=3","5","3","3",NA,383.191,534.425,448.132
"United Arab Emirates","United Arab Emirates","Male",">=3","5","5","5","5",484.179,410.838,509.092
"United Arab Emirates","United Arab Emirates","Female","1","4","6","3","3",607.448,586.691,667.501
"United Arab Emirates","United Arab Emirates","Male",">=3","0",NA,"22","14",501.029,584.557,532.041
"United Arab Emirates","United Arab Emirates","Male",">=3","3","3","3","3",520.462,522.276,557.959
"United Arab Emirates","United Arab Emirates","Male","2","9","10","7","10",360.371,283.181,342.093
"United Arab Emirates","United Arab Emirates","Male","0","3","10","7","10",417.172,391.091,377.664
"United Arab Emirates","United Arab Emirates","Female","2","5","17","5","20",418.051,472.785,398.64
"United Arab Emirates","United Arab Emirates","Male","2","5","13","5","13",676.393,603.835,606.303
"United Arab Emirates","United Arab Emirates","Male","1","6","6","7","10",370.16,211.92,304.085
"United Arab Emirates","United Arab Emirates","Female","2","6",NA,"9",NA,436.991,511.328,498.784
"United Arab Emirates","United Arab Emirates","Female",">=3","8","3","5",NA,473.729,400.1,371.024
"United Arab Emirates","United Arab Emirates","Female",">=3","6","6","0",NA,405.914,427.145,456.843
"United Arab Emirates","United Arab Emirates","Male","2",NA,"29",NA,"30",351.571,347.629,389.369
"United Arab Emirates","United Arab Emirates","Male",">=3","4","6","3","6",395.831,392.475,452.835
"United Arab Emirates","United Arab Emirates","Female",">=3","0","0","0","0",426.845,546.316,448.822
"United Arab Emirates","United Arab Emirates","Male",">=3","5","2","8","4",495.779,531.511,554.557
"United Arab Emirates","United Arab Emirates","Male","2","7","3","5","2",475.478,419.599,431.349
"United Arab Emirates","United Arab Emirates","Female",NA,NA,NA,NA,NA,453.008,445.326,484.04
"United Arab Emirates","United Arab Emirates","Male",">=3","6","6","4","4",359.761,329.454,290.525
"United Arab Emirates","United Arab Emirates","Male",">=3","4","16","4","17",362.334,443.604,407.359
"United Arab Emirates","United Arab Emirates","Female","1","6","5","12","10",462.693,509.234,519.811
"United Arab Emirates","United Arab Emirates","Female","2","7","2","7","2",429.596,325.124,298.098
"United Arab Emirates","United Arab Emirates","Male",">=3","10","14","12","13",677.997,604.275,626.695
"United Arab Emirates","United Arab Emirates","Female","1","4","2","2","1",188.871,341.266,284.605
"United Arab Emirates","United Arab Emirates","Male",">=3","6","3","6","3",380.023,446.745,445.55
"United Arab Emirates","United Arab Emirates","Male","1","6","9","4","7",337.33,250.702,305.502
"United Arab Emirates","United Arab Emirates","Male",">=3","5","20","9","22",514.916,538.711,515.684
"United Arab Emirates","United Arab Emirates","Female",">=3","10","11","5","12",385.176,420.359,423.542
"United Arab Emirates","United Arab Emirates","Female",">=3","4","3","6","6",538.723,581.717,652.524
"United Arab Emirates","United Arab Emirates","Female",">=3","7","7","7","7",432.426,386.802,337.836
"United Arab Emirates","United Arab Emirates","Female",">=3","8","5","9","5",402.39,470.081,428.769
"United Arab Emirates","United Arab Emirates","Male",">=3","5","14","5","17",320.182,307.172,355.321
"United Arab Emirates","United Arab Emirates","Male",">=3",NA,NA,NA,NA,339.442,289.598,348.656
"United Arab Emirates","United Arab Emirates","Female","2","5","3","5","1",406.734,429.526,382.757
"United Arab Emirates","United Arab Emirates","Female","2","7","10","20","16",532.151,472.028,535.666
"United Arab Emirates","United Arab Emirates","Female","2","6","2","4","6",524.668,467.449,511.102
"United Arab Emirates","United Arab Emirates","Male",">=3","5","6","4","12",381.654,411.478,460.586
"United Arab Emirates","United Arab Emirates","Male",">=3","6",NA,"4",NA,208.226,164.769,205.94
"United Arab Emirates","United Arab Emirates","Female","1","5","1","5","4",378.203,390.789,388.473
"United Arab Emirates","United Arab Emirates","Male","2","8","5","11","4",378.29,335.287,376.433
"United Arab Emirates","United Arab Emirates","Male","2","7","13","5","11",294.536,272.491,310.654
"United Arab Emirates","United Arab Emirates","Male",">=3",NA,"4",NA,"5",287.639,220.893,252.776
"United Arab Emirates","United Arab Emirates","Male",">=3","12","30","5","30",281.382,266.6,335.298
"United Arab Emirates","United Arab Emirates","Female",">=3","3","3","3","3",427.619,390.211,395.085
"United Arab Emirates","United Arab Emirates","Female",">=3","5","5","3","3",297.63,318.478,314.221
"United Arab Emirates","United Arab Emirates","Female",">=3","5","3","4","3",567.036,558.293,566.71
"United Arab Emirates","United Arab Emirates","Male",">=3","6","9","9","7",530.153,582.008,543.288
"United Arab Emirates","United Arab Emirates","Male",">=3","5","1","10","5",522.219,554.263,530.864
"United Arab Emirates","United Arab Emirates","Male","1","3","1","4","15",398.163,330.923,371.83
"United Arab Emirates","United Arab Emirates","Female",">=3","4","4","8","8",409.451,479.127,463.458
"United Arab Emirates","United Arab Emirates","Male","2","6","8","4","7",296.752,349.251,309.222
"United Arab Emirates","United Arab Emirates","Female",">=3","7","9","9","9",396.562,480.511,449.065
"United Arab Emirates","United Arab Emirates","Female","2","6",NA,"6","30",342.927,470.335,384.227
"United Arab Emirates","United Arab Emirates","Female",">=3","5","5","3","3",376.553,431.787,436.138
"United Arab Emirates","United Arab Emirates","Female",">=3","5","3","11","7",594.153,591.856,562.831
"United Arab Emirates","United Arab Emirates","Male","1","9","10","7","10",396.383,407.005,408.449
"United Arab Emirates","United Arab Emirates","Female","2","5","3","3","2",413.841,445.675,423.236
"United Arab Emirates","United Arab Emirates","Female",">=3","8","1","6","2",312.706,412.494,440.669
"United Arab Emirates","United Arab Emirates","Female","1","6","10","7","6",453.098,560.177,538.573
"United Arab Emirates","United Arab Emirates","Female",">=3","4","4","3","3",353.698,418.035,401.796
"United Arab Emirates","United Arab Emirates","Male",NA,"9","5","7","3",370.905,380.917,411.575
"United Arab Emirates","United Arab Emirates","Female",">=3","6","6","5","6",456.327,457.731,449.438
"United Arab Emirates","United Arab Emirates","Male","1","7","5","2","7",372.755,304.791,331.645
"United Arab Emirates","United Arab Emirates","Male",">=3","5","2","15","2",460.725,405.82,404.06
"United Arab Emirates","United Arab Emirates","Male",">=3","6","10","9","10",346.388,421.925,384.982
"United Arab Emirates","United Arab Emirates","Male","1","4","12","4","10",535.732,522.505,557.306
"United Arab Emirates","United Arab Emirates","Female",">=3","3","4","4","4",391.748,422.684,361.684
"United Arab Emirates","United Arab Emirates","Female","2","4","1","5","4",451.948,467.252,462.138
"United Arab Emirates","United Arab Emirates","Male","2","3","3","5","5",444.881,415.737,382.181
"United Arab Emirates","United Arab Emirates","Female",">=3","4","4","6","3",481.739,484.486,483.828
"United Arab Emirates","United Arab Emirates","Female",">=3","1","2","33","30",501.028,527.59,499.791
"United Arab Emirates","United Arab Emirates","Female",">=3","7","15","5","13",496.916,393.85,415.128
"United Arab Emirates","United Arab Emirates","Male",">=3","4","2","9","4",686.984,626.097,723.16
"United Arab Emirates","United Arab Emirates","Male",">=3","6","3","6","3",351.762,306.454,306.103
"United Arab Emirates","United Arab Emirates","Male",">=3",NA,"15",NA,"18",268.575,272.686,227.473
"United Arab Emirates","United Arab Emirates","Male","2","6","16","7","19",459.576,336.056,374.954
"United Arab Emirates","United Arab Emirates","Female","1","6","18","6","17",426.977,464.859,432.743
"United Arab Emirates","United Arab Emirates","Male",">=3","10","3","10","2",480.499,477.922,490.077
"United Arab Emirates","United Arab Emirates","Male",">=3","8","8","10","1",589.558,565.916,591.154
"United Arab Emirates","United Arab Emirates","Female","2","7",NA,"6",NA,443.87,437.352,432.157
"United Arab Emirates","United Arab Emirates","Female",NA,"5","29","5","27",364.898,336.889,405.152
"United Arab Emirates","United Arab Emirates","Female","2","6","30","12","30",430.179,481.288,475.132
"United Arab Emirates","United Arab Emirates","Female",">=3","5","17","5","17",401.971,419.164,417.668
"United Arab Emirates","United Arab Emirates","Female",">=3","6","5","3","2",450.577,418.274,319.442
"United Arab Emirates","United Arab Emirates","Female",">=3","4","16","1","4",276.471,358.606,314.329
"United Arab Emirates","United Arab Emirates","Female","1","7","17","10","17",527.7,566.606,537.996
"United Arab Emirates","United Arab Emirates","Female","1","6","8","5","15",523.565,582.803,564.119
"United Arab Emirates","United Arab Emirates","Male",">=3","8","15","16","15",624.062,650.801,593.886
"United Arab Emirates","United Arab Emirates","Female","2","5","7","5","15",445.683,457.588,427.69
"United Arab Emirates","United Arab Emirates","Male","1","10","30","2","10",328.047,286.387,278.765
"United Arab Emirates","United Arab Emirates","Female","2","5","10","4","10",436.353,532.982,503.501
"United Arab Emirates","United Arab Emirates","Male",">=3","8","18","12","12",632.772,634.599,640.193
"United Arab Emirates","United Arab Emirates","Male",">=3","8","14","9","20",394.336,271.36,279.99
"United Arab Emirates","United Arab Emirates","Female",">=3","4","7","4","6",534.142,519.616,538.503
"United Arab Emirates","United Arab Emirates","Male",">=3","4","1","4","2",467.267,489.787,508.767
"United Arab Emirates","United Arab Emirates","Female",">=3","5","1","5","4",367.026,435.075,454.53
"United Arab Emirates","United Arab Emirates","Male",">=3","6","6","4","3",476.515,536.083,410.597
"United Arab Emirates","United Arab Emirates","Female","0","6","4","4","4",324.029,330.673,309.074
"United Arab Emirates","United Arab Emirates","Female",">=3","3","19","2","17",335.018,368.218,359.078
"United Arab Emirates","United Arab Emirates","Male",">=3","5","30","5","30",365.988,341.775,349.305
"United Arab Emirates","United Arab Emirates","Male",">=3",NA,"30",NA,"15",310.749,378.983,356.036
"United Arab Emirates","United Arab Emirates","Female",">=3","7","7","7","6",422.128,427.578,448.068
"United Arab Emirates","United Arab Emirates","Male","1","0","5","0","4",404.489,472.178,385.221
"United Arab Emirates","United Arab Emirates","Male",">=3","6","9","4","7",340.551,441.237,344.384
"United Arab Emirates","United Arab Emirates","Female",">=3","5","20","5","17",344.036,507.12,465.477
"United Arab Emirates","United Arab Emirates","Male",">=3","5","8","4","12",178.927,326.786,181.247
"United Arab Emirates","United Arab Emirates","Male","2","6","3","6","2",311.401,365.129,402.782
"United Arab Emirates","United Arab Emirates","Male","2","4","4","3","4",308.281,264.173,292.678
"United Arab Emirates","United Arab Emirates","Male",">=3","8","17","7","11",337.336,402.923,317.502
"United Arab Emirates","United Arab Emirates","Male","1","12","8","9","4",271.467,296.234,319.271
"United Arab Emirates","United Arab Emirates","Male",NA,NA,NA,NA,NA,283.231,233.589,267.391
"United Arab Emirates","United Arab Emirates","Male","2","10","20","20","28",588.861,564.899,597.62
"United Arab Emirates","United Arab Emirates","Male",">=3","15","9","22","20",504.46,604.888,538.627
"United Arab Emirates","United Arab Emirates","Female",">=3","3","3","2","3",360.473,432.729,380.525
"United Arab Emirates","United Arab Emirates","Female","1","7","1","6","2",376.116,504.978,483.57
"United Arab Emirates","United Arab Emirates","Female",">=3","6","11","11","15",415.294,474.659,437.08
"United Arab Emirates","United Arab Emirates","Male","2","5","6","8","15",267.794,265.383,234.13
"United Arab Emirates","United Arab Emirates","Female","1","8","6","12","3",289.837,395.235,355.486
"United Arab Emirates","United Arab Emirates","Female",">=3","6","5","7","6",355.638,455.331,440.149
"United Arab Emirates","United Arab Emirates","Male","2","6","0","9","0",495.962,456.158,477.14
"United Arab Emirates","United Arab Emirates","Female",">=3","10","18","7","14",522.112,524.932,528.599
"United Arab Emirates","United Arab Emirates","Male",">=3","6","6","0","0",533.124,479.311,473.999
"United Arab Emirates","United Arab Emirates","Female",">=3","6","5","6","4",434.857,485.961,471.855
"United Arab Emirates","United Arab Emirates","Male","0","6","6","4","4",273.174,339.383,321.827
"United Arab Emirates","United Arab Emirates","Female",">=3","4","5","3","3",385.809,444.401,447.117
"United Arab Emirates","United Arab Emirates","Male","2",NA,"10",NA,"11",296.373,326.979,279.833
"United Arab Emirates","United Arab Emirates","Female",">=3","6","3","3","2",329.923,369.231,421.39
"United Arab Emirates","United Arab Emirates","Male",">=3","5","5","9","5",355.871,284.168,303.785
"United Arab Emirates","United Arab Emirates","Male",">=3","4","4","6","6",489.956,466.973,538.795
"United Arab Emirates","United Arab Emirates","Female",">=3","4","2","12","2",648.778,639.641,734.284
"United Arab Emirates","United Arab Emirates","Male",">=3","5","2","0","0",605.069,650.312,588.099
"United Arab Emirates","United Arab Emirates","Female",">=3","6","30","13","30",482.169,508.638,548.582
"United Arab Emirates","United Arab Emirates","Female",NA,NA,NA,NA,NA,442.353,443.96,408.106
"United Arab Emirates","United Arab Emirates","Female",">=3","4","2","6","3",543.821,523.571,536.757
"United Arab Emirates","United Arab Emirates","Male","2","5","17","3","10",575.041,511.855,605.319
"United Arab Emirates","United Arab Emirates","Female","1","5","15","2","13",425.066,474.911,472.37
"United Arab Emirates","United Arab Emirates","Male",">=3","6","30","5","25",182.297,139.96,216.872
"United Arab Emirates","United Arab Emirates","Male",">=3","6","13","15","13",645.974,644.117,710.769
"United Arab Emirates","United Arab Emirates","Male","1","7","14","7","15",334.656,289.301,289.165
"United Arab Emirates","United Arab Emirates","Female",NA,"6","24","4","12",268.544,111.202,259.364
"United Arab Emirates","United Arab Emirates","Male","1","6","6","11","11",542.037,600.437,575.356
"United Arab Emirates","United Arab Emirates","Female",">=3","0","1","2","2",212.395,254.252,328.414
"United Arab Emirates","United Arab Emirates","Male","0","6","17","5","7",272.768,305.071,343.867
"United Arab Emirates","United Arab Emirates","Female",">=3","4","20","4","20",391.936,318.961,348.757
"United Arab Emirates","United Arab Emirates","Male",">=3","6","4","2","4",336.874,258.898,364.841
"United Arab Emirates","United Arab Emirates","Male","2","7","6","7","3",304.931,324.182,330.117
"United Arab Emirates","United Arab Emirates","Female","2","6","6","4","4",449.147,547.762,492.504
"United Arab Emirates","United Arab Emirates","Male","2","3","1","3","3",588.839,503.062,637.092
"United Arab Emirates","United Arab Emirates","Female","2","6","8","11","15",419.962,411.776,476.124
"United Arab Emirates","United Arab Emirates","Male",">=3","3","10","3","9",536.915,576.998,593.669
"United Arab Emirates","United Arab Emirates","Female",">=3","4","5","6","8",487.953,434.854,425.88
"United Arab Emirates","United Arab Emirates","Male","0","3","3","4","2",437.863,411.009,423.064
"United Arab Emirates","United Arab Emirates","Female",">=3","1","8","1","5",352.591,389.577,366.602
"United Arab Emirates","United Arab Emirates","Male",">=3","5","5","6","3",427.882,442.905,466.407
"United Arab Emirates","United Arab Emirates","Male",">=3","6","8","10","4",448.621,459.104,436.936
"United Arab Emirates","United Arab Emirates","Female","2","9","3","10","7",446.312,439.665,460.547
"United Arab Emirates","United Arab Emirates","Female","0","6","10","0","2",302.46,267.267,281.626
"United Arab Emirates","United Arab Emirates","Female",">=3","7","10","9","15",438.881,472.989,475.629
"United Arab Emirates","United Arab Emirates","Male",">=3","4","5","6","10",631.805,634.296,639.4
"United Arab Emirates","United Arab Emirates","Female",">=3","6","4","4","2",360.98,293.443,385.228
"United Arab Emirates","United Arab Emirates","Female",">=3","5","7","4","2",284.623,400.304,366.42
"United Arab Emirates","United Arab Emirates","Female",">=3","6","4","2","2",412.762,419.817,369.621
"United Arab Emirates","United Arab Emirates","Female",">=3","6","6","1","10",479.534,455.995,511.563
"United Arab Emirates","United Arab Emirates","Female",">=3","6","6","7","7",424.964,397.302,461.372
"United Arab Emirates","United Arab Emirates","Male",">=3","6",NA,"11",NA,383.547,318.399,366.322
"United Arab Emirates","United Arab Emirates","Male","0","2","6",NA,"10",334.227,289.448,320.356
"United Arab Emirates","United Arab Emirates","Male",">=3","2",NA,"5",NA,221.935,255.277,292.972
"United Arab Emirates","United Arab Emirates","Male",">=3","6","6","3","3",457.301,467.97,412.332
"United Arab Emirates","United Arab Emirates","Female",">=3","5","12","12","9",513.146,703.571,602.213
"United Arab Emirates","United Arab Emirates","Male","1","6","1","3","1",330.591,270.632,323.679
"United Arab Emirates","United Arab Emirates","Female",">=3","6","4","7","5",380.013,498.732,447.989
"United Arab Emirates","United Arab Emirates","Female","2","6","6","11","12",437.779,445.162,465.496
"United Arab Emirates","United Arab Emirates","Male","2","9","20","3",NA,317.929,310.23,328.242
"United Arab Emirates","United Arab Emirates","Male","2","4","13","9","5",489.501,443.654,509.784
"United Arab Emirates","United Arab Emirates","Female","2","5","5","0",NA,396.529,410.272,454.717
"United Arab Emirates","United Arab Emirates","Female",">=3","4","4","6","7",389.289,521.678,507.958
"United Arab Emirates","United Arab Emirates","Female","2","1","30","1","30",345.796,333.037,324.187
"United Arab Emirates","United Arab Emirates","Male","2","8","7","12","12",395.912,495.203,464.702
"United Arab Emirates","United Arab Emirates","Male",">=3","4","2","6","2",505.774,530.854,530.948
"United Arab Emirates","United Arab Emirates","Male","2","6","2","9","2",412.264,287.664,356.664
"United Arab Emirates","United Arab Emirates","Male",">=3","6",NA,"5",NA,302.418,403.498,423.351
"United Arab Emirates","United Arab Emirates","Male",">=3","1","6","1","4",238.525,350.242,310.646
"United Arab Emirates","United Arab Emirates","Male",">=3","5","5","6","20",551.455,603.683,602.031
"United Arab Emirates","United Arab Emirates","Female",">=3","6","4","6","4",396.195,465.261,480.762
"United Arab Emirates","United Arab Emirates","Female",">=3","9","10","0",NA,497.477,546.529,478.108
"United Arab Emirates","United Arab Emirates","Female","2","6","26","5","17",355.295,393.696,358.736
"United Arab Emirates","United Arab Emirates","Male",">=3","9","11","12","11",420.882,336.527,376.297
"United Arab Emirates","United Arab Emirates","Male",">=3","4","4","5","5",438.193,307.178,423.101
"United Arab Emirates","United Arab Emirates","Female","1","8","15","8","2",316.556,335.104,324.29
"United Arab Emirates","United Arab Emirates","Male",">=3","4","6","9","10",495.384,461.458,478.898
"United Arab Emirates","United Arab Emirates","Female","2","12","0","18","2",528.376,462.251,512.651
"United Arab Emirates","United Arab Emirates","Male","1","8","6","9","5",614.589,546.062,591.547
"United Arab Emirates","United Arab Emirates","Male",">=3","8","12","15","16",658.7,567.575,618.146
"United Arab Emirates","United Arab Emirates","Female",">=3","3","8","2","4",308.015,339.924,342.706
"United Arab Emirates","United Arab Emirates","Male","2","5","8","4","7",303.095,178.863,296.625
"United Arab Emirates","United Arab Emirates","Male",">=3","5","20","5","16",327.159,216.964,308.328
"United Arab Emirates","United Arab Emirates","Female","1","8","6","15","6",396.139,349.886,346.289
"United Arab Emirates","United Arab Emirates","Female",">=3","10","10","10","13",587.939,573.618,559.273
"United Arab Emirates","United Arab Emirates","Male","1","8","9","16","6",436.07,480.265,462.182
"United Arab Emirates","United Arab Emirates","Female",">=3","9","6","11","7",433.25,404.551,462.831
"United Arab Emirates","United Arab Emirates","Male",">=3","7","0","7","1",501.61,495.933,521.558
"United Arab Emirates","United Arab Emirates","Male","2","8","10","15","10",598.719,601.834,643.643
"United Arab Emirates","United Arab Emirates","Female",">=3","6","30","6","30",414.561,430.286,468.208
"United Arab Emirates","United Arab Emirates","Male","2","3","11","4","9",386.445,438.878,410.718
"United Arab Emirates","United Arab Emirates","Female","2","4","10","5","4",417.884,479.112,439.464
"United Arab Emirates","United Arab Emirates","Male","2","9","6","11","8",406.647,462.409,505.436
"United Arab Emirates","United Arab Emirates","Female","2","5","4","4","4",526.627,608.344,606.522
"United Arab Emirates","United Arab Emirates","Male",">=3","8","16","15","12",454.086,406.848,404.196
"United Arab Emirates","United Arab Emirates","Female","2","8","7","15","7",510.984,535.17,504.918
"United Arab Emirates","United Arab Emirates","Male",">=3","4","3","6","3",623.002,554.186,574.528
"United Arab Emirates","United Arab Emirates","Male","2","8","4","12","12",616.143,601.771,624.817
"United Arab Emirates","United Arab Emirates","Female","2","6","9","7","25",339.263,356.653,384.188
"United Arab Emirates","United Arab Emirates","Female",">=3","4","4","7","7",409.245,420.362,373.466
"United Arab Emirates","United Arab Emirates","Female",">=3","10","13","5","6",430.822,518.201,481.993
"United Arab Emirates","United Arab Emirates","Male",">=3","4","6","6","7",527.386,528.045,501.282
"United Arab Emirates","United Arab Emirates","Female",">=3","4","5","9","7",552.569,558.982,580.803
"United Arab Emirates","United Arab Emirates","Male","2","3","17","4","19",283.801,247.798,297.519
"United Arab Emirates","United Arab Emirates","Female",">=3","6","25","6","21",331.197,297.295,318.66
"United Arab Emirates","United Arab Emirates","Female","1","9","11","6","6",493.564,525.662,515.869
"United Arab Emirates","United Arab Emirates","Male",">=3","6","8","5","18",362.804,384.423,351.894
"United Arab Emirates","United Arab Emirates","Female",">=3","7","19","10","15",441.38,412.007,473.601
"United Arab Emirates","United Arab Emirates","Male",">=3","2","2","5","4",326.932,378.364,366.245
"United Arab Emirates","United Arab Emirates","Male","2","0",NA,"0",NA,474.545,480.431,492.802
"United Arab Emirates","United Arab Emirates","Female","2","8","14","15","14",606.633,602.528,572.018
"United Arab Emirates","United Arab Emirates","Female",">=3","4","4","4","3",389.193,494.986,434.18
"United Arab Emirates","United Arab Emirates","Male",">=3","6","5","6","5",416.59,549.124,502.026
"United Arab Emirates","United Arab Emirates","Male","2","6","10","4","5",314.511,350.334,321.287
"United Arab Emirates","United Arab Emirates","Male",NA,NA,NA,NA,NA,528.559,496.506,491.666
"United Arab Emirates","United Arab Emirates","Female",">=3","4","6","6","7",693.805,682.967,703.433
"United Arab Emirates","United Arab Emirates","Female","2","5","5","6","6",532.502,521.432,540.65
"United Arab Emirates","United Arab Emirates","Female",">=3","7","3","10","2",563.255,585.226,520.772
"United Arab Emirates","United Arab Emirates","Male","2","6","20","4","13",337.049,327.376,337.893
"United Arab Emirates","United Arab Emirates","Male",">=3","15","3","12","3",462.788,436.675,429.715
"United Arab Emirates","United Arab Emirates","Female",">=3","5","2","12","2",530.183,641.445,566.021
"United Arab Emirates","United Arab Emirates","Female","2","5",NA,"6",NA,451.13,466.506,462.204
"United Arab Emirates","United Arab Emirates","Female",">=3","5","8","6","20",494.518,572.969,581.047
"United Arab Emirates","United Arab Emirates","Male",">=3","6","14","0","10",334.581,281.234,259.26
"United Arab Emirates","United Arab Emirates","Male","2","5","26","5","15",520.201,443.259,503.61
"United Arab Emirates","United Arab Emirates","Male",">=3",NA,"30",NA,"21",363.078,381.05,360.071
"United Arab Emirates","United Arab Emirates","Female",">=3","6","6","5","5",425.032,423.398,367.115
"United Arab Emirates","United Arab Emirates","Female","1","4","14","6","13",462.718,429.704,450.558
"United Arab Emirates","United Arab Emirates","Male","2","7","6","4","5",484.964,412.231,462.39
"United Arab Emirates","United Arab Emirates","Male","2","8","2","13","5",614.512,569.278,654.723
"United Arab Emirates","United Arab Emirates","Male","0",NA,NA,NA,NA,393.079,362.596,351.157
"United Arab Emirates","United Arab Emirates","Male","2","6","3","2","3",402.746,414.054,376.62
"United Arab Emirates","United Arab Emirates","Female","0","7","5","0","4",417.978,444.959,384.698
"United Arab Emirates","United Arab Emirates","Male",">=3","4","8","8","12",519.63,423.836,487.337
"United Arab Emirates","United Arab Emirates","Female",">=3","6","3","12","6",570.325,637.51,621.839
"United Arab Emirates","United Arab Emirates","Male",">=3","0",NA,"0",NA,333.03,367.424,332.891
"United Arab Emirates","United Arab Emirates","Male","2","7","6","11","10",520.594,488.775,526.85
"United Arab Emirates","United Arab Emirates","Male","2","5","12","5","10",522.248,414.928,482.947
"United Arab Emirates","United Arab Emirates","Male","0",NA,NA,NA,NA,289.806,206.074,244.579
"United Arab Emirates","United Arab Emirates","Male",NA,NA,NA,NA,NA,514.883,490.206,499.7
"United Arab Emirates","United Arab Emirates","Male","0","6","16","4","10",414.017,360.341,445.331
"United Arab Emirates","United Arab Emirates","Male",">=3","7","11","12","8",464.255,393.405,484.349
"United Arab Emirates","United Arab Emirates","Male","2","8","17","12","15",542.14,481.247,520.445
"United Arab Emirates","United Arab Emirates","Male",">=3","7","14","6","13",356.57,374.016,398.322
"United Arab Emirates","United Arab Emirates","Female","2","3","6","3","6",359.238,443.893,377.913
"United Arab Emirates","United Arab Emirates","Female","2","7",NA,"4",NA,436.687,416.776,439.173
"United Arab Emirates","United Arab Emirates","Male","1","8","20","12","20",579.367,475.508,523.34
"United Arab Emirates","United Arab Emirates","Male","2","7",NA,"7",NA,388.943,441.762,412.41
"United Arab Emirates","United Arab Emirates","Female",">=3","6","30","7","30",392.482,447.903,417.648
"United Arab Emirates","United Arab Emirates","Male",">=3","5","6","3","2",430.076,410.079,399.954
"United Arab Emirates","United Arab Emirates","Female","2","6","6","7","7",356.888,355.718,390.468
"United Arab Emirates","United Arab Emirates","Male",">=3","4","10","3","6",516.134,492.795,457.915
"United Arab Emirates","United Arab Emirates","Female","1","4","7","4","4",450.021,444.481,504.494
"United Arab Emirates","United Arab Emirates","Female",">=3","5","12","5","10",380.685,465.991,513.216
"United Arab Emirates","United Arab Emirates","Male",">=3","7",NA,"6",NA,508.917,494.226,532.423
"United Arab Emirates","United Arab Emirates","Female",">=3","4",NA,"6",NA,597.219,606.568,660.623
"United Arab Emirates","United Arab Emirates","Male",">=3","6","4",NA,NA,397.231,345.321,355.123
"United Arab Emirates","United Arab Emirates","Male",">=3","5","2","7","5",611.638,550.927,626.06
"United Arab Emirates","United Arab Emirates","Male",">=3","5","4","5","4",373.154,254.913,331.891
"United Arab Emirates","United Arab Emirates","Male","1","7","16","15","16",521.358,514.255,513.423
"United Arab Emirates","United Arab Emirates","Female","2","4","1","6","0",321.515,371.776,368.044
"United Arab Emirates","United Arab Emirates","Female",">=3","6","4","8","7",541.079,557.28,584.107
"United Arab Emirates","United Arab Emirates","Male","1","6","7","7","6",321.258,268.247,313.982
"United Arab Emirates","United Arab Emirates","Female",">=3","5","30","5","30",452.403,475.013,474.042
"United Arab Emirates","United Arab Emirates","Male",">=3","4","7","6","10",611.941,613.703,643.884
"United Arab Emirates","United Arab Emirates","Male",">=3","7","12","7","12",559.502,525.864,588.28
"United Arab Emirates","United Arab Emirates","Male","0","6","6","8","3",332.181,331.022,368.181
"United Arab Emirates","United Arab Emirates","Female",">=3",NA,"1",NA,"1",390.63,333.79,422.258
"United Arab Emirates","United Arab Emirates","Female","2","10","10","7","9",637.943,649.336,624.047
"United Arab Emirates","United Arab Emirates","Male","2","6","7","7","9",536.202,534.529,487.712
"United Arab Emirates","United Arab Emirates","Male","1","7","6","5","6",387.552,402.273,426.796
"United Arab Emirates","United Arab Emirates","Female","2","5","5","8","7",469.599,461.503,505.911
"United Arab Emirates","United Arab Emirates","Female","2","6","5","7","4",359.526,417.774,400.175
"United Arab Emirates","United Arab Emirates","Female",">=3","4",NA,"6","1",393.227,397.019,449.139
"United Arab Emirates","United Arab Emirates","Male","1","7",NA,"17",NA,486.969,473.348,429.307
"United Arab Emirates","United Arab Emirates","Male",">=3","6","2","4","5",568.212,605.363,629.301
"United Arab Emirates","United Arab Emirates","Female","0","6","6","4","4",294.379,295.772,282.722
"United Arab Emirates","United Arab Emirates","Female",">=3","5","6","8","9",470.197,535.354,495.312
"United Arab Emirates","United Arab Emirates","Female",">=3","8","14","5","7",448.594,515.412,471.971
"United Arab Emirates","United Arab Emirates","Male","1",NA,NA,NA,NA,314.903,354.007,359.105
"United Arab Emirates","United Arab Emirates","Female",">=3","7","1","14","3",489.695,503.188,531.945
"United Arab Emirates","United Arab Emirates","Female","0","2","10","3","5",372.95,323.761,352.665
"United Arab Emirates","United Arab Emirates","Male","2","8","14","5","0",464.206,446.585,497.796
"United Arab Emirates","United Arab Emirates","Male",">=3","6","2","12","4",506.107,601.911,536.355
"United Arab Emirates","United Arab Emirates","Female",">=3","3","7","2","17",304.806,388.363,281.909
