"CNT","Gender","Computers_at_home","Hours_maths_school","Hours_maths_at_home","Hours_science_school","Hours_science_at_home","PV1MATH","PV1READ","PV1SCIE"
"United Kingdom","Female","2","4","2","9","2",586.035,605.542,558.203
"United Kingdom","Female",">=3","4","1","9","5",496.367,524.014,569.409
"United Kingdom","Female","2","5","5","6","4",525.655,540.617,517.151
"United Kingdom","Female","2","9","19","9","19",424.996,368.516,412.455
"United Kingdom","Female",">=3","4","2","10","5",582.113,592.386,627.929
"United Kingdom","Female","1","11","1","6","1",476.107,463.656,450.484
"United Kingdom","Female","0","6","6","6","6",293.317,396.793,364.212
"United Kingdom","Male","1","4","1","10","1",466.033,533.545,537.612
"United Kingdom","Male","0","4","1","8","1",478.388,448.885,492.498
"United Kingdom","Male",">=3","4",NA,"10",NA,531.852,554.924,580.596
"United Kingdom","Male","2","4","1","9","1",592.122,524.926,588.66
"United Kingdom","Male",">=3","5","1","9","1",588.967,559.249,565.496
"United Kingdom","Male",">=3","6","1","9","1",440.29,446.435,436.392
"United Kingdom","Male","2","6","6","6","7",455.13,306.876,412.538
"United Kingdom","Male","1","5","0","8","0",568.269,487.651,531.092
"United Kingdom","Male",NA,NA,NA,NA,NA,544.149,620.216,667.507
"United Kingdom","Male","0","8",NA,"7",NA,351.493,458.355,422.223
"United Kingdom","Male",">=3","4","5","9","10",532.776,515.17,549.139
"United Kingdom","Male","2","4",NA,"5",NA,483.221,454.279,531.235
"United Kingdom","Male","1","7","7","6","6",458.475,405.254,503.868
"United Kingdom","Male",">=3","8",NA,"6",NA,417.926,451.256,446.632
"United Kingdom","Male",">=3","6","6","6","4",396.709,381.831,362.577
"United Kingdom","Male","1","10","10","6","6",410.121,462.773,472.005
"United Kingdom","Female",">=3","3","2","7","10",546.755,519.877,558.686
"United Kingdom","Female","1","3","3","3","3",343.463,426.445,324.271
"United Kingdom","Female","1","4","8","6","10",459.617,470.836,508.436
"United Kingdom","Female","1","4","1","4","1",478.721,419.524,464.075
"United Kingdom","Female","1","3","3","5","5",478.551,449.591,495.618
"United Kingdom","Female","2","3","3","7","7",490.023,430.974,470.515
"United Kingdom","Female",">=3","3","4","5","3",386.908,367.928,407.798
"United Kingdom","Female","1","4","2","5","1",400.684,384.401,427.904
"United Kingdom","Female","2","3","3","5","5",497.991,522.962,463.976
"United Kingdom","Female","1","3","3","5","5",428.244,389.308,466.545
"United Kingdom","Female",NA,"3","2","7","3",601.273,632.839,659.475
"United Kingdom","Female",">=3","3","1","5","2",523.475,518.662,541.371
"United Kingdom","Female","1",NA,"3",NA,"7",379.228,424.426,424.731
"United Kingdom","Female",">=3","1",NA,"0",NA,375.822,362.726,321.218
"United Kingdom","Male","2","3","3","5","5",460.619,437.088,449.94
"United Kingdom","Male",">=3","0","2","0","4",514.575,556.28,494.689
"United Kingdom","Male",">=3","3","3","4","4",350.513,353.965,362.396
"United Kingdom","Male","1","4","30","8","30",417.237,451.08,523.455
"United Kingdom","Male",">=3","3","3","5","5",437.387,391.636,420.58
"United Kingdom","Male",">=3","5","5","5","5",524.932,449.851,489.557
"United Kingdom","Male","2","4","4","5","10",648.774,538.584,628.513
"United Kingdom","Male","2","3","3","3","5",403.057,303.134,403.709
"United Kingdom","Male","1","4",NA,"5",NA,469.598,398.669,442.817
"United Kingdom","Male","2","4","4","10","8",551.801,526.381,530.632
"United Kingdom","Male",">=3",NA,"4",NA,"4",522.051,538.86,557.849
"United Kingdom","Male",">=3","3","1","3","1",485.55,449.591,461.546
"United Kingdom","Male","2","3","2","5","2",525.054,524.293,525.539
"United Kingdom","Male","1","3","10","5","5",485.833,543.679,530.903
"United Kingdom","Male","2","3","8","5","3",449.472,408.337,397.769
"United Kingdom","Male","2","5","13","6","18",500.857,442.608,478.433
"United Kingdom","Female",">=3",NA,NA,NA,NA,338.871,452.283,339.533
"United Kingdom","Female","1","5","5","8","7",435.805,445.911,447.255
"United Kingdom","Female","2","5","5","6","4",458.111,457.97,460.887
"United Kingdom","Female","2","4","3","5","3",470.583,413.12,458.977
"United Kingdom","Female","2","8","23","7","30",422.458,430.44,432.28
"United Kingdom","Female",">=3","3","2","4",NA,624.958,587.61,632.886
"United Kingdom","Female","2","4","6","9","12",523.777,535.229,562.512
"United Kingdom","Female",">=3","5","27","7","27",396.986,499.806,497.069
"United Kingdom","Female",">=3","4","0","6","2",507.031,474.471,462.966
"United Kingdom","Female",">=3","6","1","9","4",498.25,563.192,585.58
"United Kingdom","Female",">=3","3","2","3","2",423.137,454.874,363.476
"United Kingdom","Female",">=3","4","4","4","4",363.322,433.857,407.864
"United Kingdom","Male",">=3","6","7","6","7",395.301,472.124,446.434
"United Kingdom","Male",">=3","5","3","5","2",592.102,590.052,586.844
"United Kingdom","Male",">=3","5","1","4","1",510.563,543.181,524.093
"United Kingdom","Male",">=3","3","2","4","2",409.326,367.4,393.873
"United Kingdom","Male","2","5","4","6","4",569.05,643.574,636.267
"United Kingdom","Male",">=3","6","5","6","5",429.24,321.143,385.57
"United Kingdom","Male","0",NA,NA,NA,NA,345.762,289.613,418.168
"United Kingdom","Male",">=3","4","2","4","2",439.32,383.749,323.214
"United Kingdom","Male",">=3","4","1","3","1",657.185,606.811,610.02
"United Kingdom","Male","2","5","1","5","1",553.855,506.495,576.071
"United Kingdom","Female","0","4","2","4","2",489.972,454.025,551.615
"United Kingdom","Female","2","6",NA,"7",NA,262.884,407.886,368.265
"United Kingdom","Female","2","4","4","5","6",391.46,447.68,412.716
"United Kingdom","Female","1","4","1","4","2",538.696,538.574,583.233
"United Kingdom","Female",">=3","5","13","7","12",545.78,524.91,617.547
"United Kingdom","Female","2",NA,NA,NA,NA,365.436,299.999,371.465
"United Kingdom","Female",">=3","4","2","6","2",514.096,500.366,571.14
"United Kingdom","Female",">=3","4","2","4","2",516.214,607.131,566.812
"United Kingdom","Female",">=3","6",NA,"4","4",529.974,650.325,633.268
"United Kingdom","Male","2","4","4","4","3",503.919,557.326,599.342
"United Kingdom","Male","2","4",NA,"4",NA,501.342,375.814,468.245
"United Kingdom","Male","1","4","4","4","4",472.215,519.735,501.77
"United Kingdom","Male","2","4","4","5","5",417.838,427.254,402.181
"United Kingdom","Male","1","4","4","4","4",428.252,331.954,394.324
"United Kingdom","Male","2","4","3","4","2",435.599,430.193,445.281
"United Kingdom","Male","1","4","10","4","6",509.269,459.46,462.518
"United Kingdom","Male",">=3","4","3","5","2",557.527,564.727,583.114
"United Kingdom","Male","2","4","4","6","6",462.168,537.768,559.009
"United Kingdom","Male","1","4","1","4","1",386.132,477.759,460.098
"United Kingdom","Male","2","4","6","5","5",502.87,450.218,518.622
"United Kingdom","Male",">=3",NA,"1",NA,"2",387.344,359.963,443.63
"United Kingdom","Male","2","4","8","3","5",336.051,360.742,350.778
"United Kingdom","Female",">=3","3","1","3","1",533.029,584.859,589.254
"United Kingdom","Female",">=3","0",NA,"5",NA,425.716,364.989,358.996
"United Kingdom","Female",">=3","4","1","5","1",485.772,403.33,492.855
"United Kingdom","Female",">=3","5","5","5","7",499.608,546.908,536.219
"United Kingdom","Female",">=3","4","5","5","5",473.273,541.146,488.926
"United Kingdom","Female","0","3",NA,"7","3",502.543,655.304,591.954
"United Kingdom","Female","2","3","5","4","4",382.446,466.342,464.006
"United Kingdom","Female","2","3","3","3","3",479.387,466.948,499.306
"United Kingdom","Female","1","12","5","6","4",391.8,358.512,360.935
"United Kingdom","Female",">=3","3","7","3","15",652.825,608.066,651.088
"United Kingdom","Female","2","3",NA,"4","2",447.731,511.377,468.659
"United Kingdom","Female","2","3",NA,"4","2",445.552,417.349,408.182
"United Kingdom","Male","0","0",NA,"4","4",483.895,408.445,500.062
"United Kingdom","Male","1","5",NA,"5",NA,380.049,408.517,417.68
"United Kingdom","Male",">=3","3","1","7","5",582.462,637.622,619.851
"United Kingdom","Male",">=3","3","2","5","3",529.422,532.097,534.199
"United Kingdom","Male","1","0",NA,"9","5",487.125,445.383,499.473
"United Kingdom","Male","1","5","4","5","5",428.457,468.564,421.295
"United Kingdom","Male","2","3","18","5","9",392.11,422.437,386.251
"United Kingdom","Male","2","3","5","4","5",558.985,532.957,523.852
"United Kingdom","Male",">=3","4","10","4","4",436.089,498.163,473.659
"United Kingdom","Male",NA,"0",NA,NA,NA,412.654,375.985,400.054
"United Kingdom","Male","2","0","0","4","0",610.725,629.234,629.568
"United Kingdom","Male",">=3","0",NA,"4","2",421.05,416.701,469.371
"United Kingdom","Male","2","3","13","6","8",565.449,581.046,530.908
"United Kingdom","Male",">=3","4","10","5","15",461.993,479.995,474.06
"United Kingdom","Female",">=3","5","2","9","4",480.45,554.929,515.5
"United Kingdom","Male","2","9","5","14","3",619.221,611.213,641.685
"United Kingdom","Male","2","5","3","5","7",600.472,501.288,578.472
"United Kingdom","Male",">=3","5","2","9","3",423.475,462.844,486.07
"United Kingdom","Female","2","10","6","8","3",568.477,581.433,578.635
"United Kingdom","Female",">=3","5","0","9","0",538.502,518.807,548.962
"United Kingdom","Female","1","5","3","9","2",567.459,526.446,582.36
"United Kingdom","Female",">=3","5","11","3","6",549.376,544.475,569.401
"United Kingdom","Female",">=3","5","9","5","12",602.595,592.702,627.451
"United Kingdom","Female",">=3","5","6","3","1",452.946,481.759,492.382
"United Kingdom","Female",">=3","5","8","9","3",553.273,626.265,584.294
"United Kingdom","Female","1","6","1","4","1",643.257,548.653,593.442
"United Kingdom","Female","1","5","2","9","1",456.098,490.119,528.203
"United Kingdom","Female",">=3","5","3","4","2",565.43,652.194,682.047
"United Kingdom","Male","2","5","3","12","1",641.966,662.004,608.242
"United Kingdom","Male",">=3","5","10","9","10",481.425,445.954,443.818
"United Kingdom","Male","1","9","5","9","2",530.461,582.216,582.984
"United Kingdom","Male",">=3","5","4","9","4",421.065,444.042,482.436
"United Kingdom","Male",">=3","5","1","9","1",611.683,567.383,629.004
"United Kingdom","Male","1","5","12","9","0",508.151,581.102,540.83
"United Kingdom","Male","2","5","2","5","5",574.019,535.675,576.733
"United Kingdom","Male","2","9","1","9","3",637.106,620.762,644.752
"United Kingdom","Male","2","5","2","9","1",571.442,460.148,539.809
"United Kingdom","Male","1","5","3","9","5",471.727,485.783,511.88
"United Kingdom","Male",">=3","10","4","14","2",660.488,666.781,724.295
"United Kingdom","Male",">=3","5","15","3","2",516.548,506.252,506.137
"United Kingdom","Male",">=3","9","6","3","3",586.289,563.034,616.702
"United Kingdom","Female","2","4","2","5","4",487.624,532.132,537.956
"United Kingdom","Female","2","4",NA,"4",NA,400.551,447.374,403.659
"United Kingdom","Female","2","4","2","5","1",547.78,551.369,514.985
"United Kingdom","Female","2","6","5","4","4",334.34,416.846,368.588
"United Kingdom","Female","0","4","1","5","1",440.936,465.185,409.856
"United Kingdom","Female","2","5","3","6","2",518.955,526.323,570.682
"United Kingdom","Female",">=3","4","1","4","1",485.713,472.218,474.154
"United Kingdom","Female","1","3","4","3","2",449.983,452.612,407.345
"United Kingdom","Female",">=3","6","1","6","0",482.934,400.3,497.46
"United Kingdom","Female",">=3","5","1","5","6",558.822,537.705,546.611
"United Kingdom","Male","0","4","0","6","2",636.896,612.662,644.597
"United Kingdom","Male","2","4","2","4","4",493.234,554.549,566.42
"United Kingdom","Male",">=3","6","6","6","6",517.623,471.497,549.171
"United Kingdom","Male","1","4","4","6","4",365.696,443.522,407.739
"United Kingdom","Male",">=3","4","5","6","7",597.42,628.787,620.302
"United Kingdom","Male",">=3","5","2","5","2",519.206,514.566,553.358
"United Kingdom","Male","2","4","1","5","1",550.135,536.331,549.48
"United Kingdom","Male",">=3",NA,"1",NA,"1",565.842,533.895,588.865
"United Kingdom","Male",">=3","4","1","4","1",562.672,537.464,611.696
"United Kingdom","Male","2","6","1","6","1",593.825,581.4,651.908
"United Kingdom","Male","2","7","1","10","2",623.678,636.845,659.176
"United Kingdom","Male","2","6","1","6","1",625.398,653.457,705.871
"United Kingdom","Male","2","5","5","5","1",642.813,586.268,612.953
"United Kingdom","Male",">=3","5","4","5","4",426.893,456.096,473.791
"United Kingdom","Female","2","4","5","4","5",359.032,385.097,403.048
"United Kingdom","Female","2","5","0","4","1",391.587,384.363,418.656
"United Kingdom","Female","1","5","1","8","1",499.188,478.406,499.801
"United Kingdom","Male",">=3","4","3","4","3",443.977,394.739,322.692
"United Kingdom","Male",">=3","5","4","8","7",508.234,425.327,499.081
"United Kingdom","Female","0","5","4","8","5",580.549,583.087,551.66
"United Kingdom","Female","1","5","3","4","2",443.93,423.022,413.056
"United Kingdom","Female",">=3","6","1","9","1",471.495,414.365,435.465
"United Kingdom","Female",">=3","5","4","8","3",443.534,501.978,421.809
"United Kingdom","Female","2","5",NA,"8","6",449.422,459.197,428.255
"United Kingdom","Female",">=3","5","3","8","3",457.091,505.165,467.763
"United Kingdom","Female",">=3","5","1","8","2",539.374,574.65,554.424
"United Kingdom","Female",">=3","5","3","4","3",408.891,464.959,423.531
"United Kingdom","Female","2","4",NA,"3",NA,354.362,356.984,367.176
"United Kingdom","Female","1","5","2","2","3",492.805,493.648,528.897
"United Kingdom","Male","2","5","4","4","3",446.353,443.213,424.631
"United Kingdom","Male",">=3","6","5","8","6",558.363,589.88,572.133
"United Kingdom","Male","2","4","4","8","5",516.968,495.23,536.887
"United Kingdom","Male","1","4","2","4","2",337.304,413.206,353.959
"United Kingdom","Male",">=3","5","3","4","2",480.322,451.298,480.436
"United Kingdom","Male",">=3","5",NA,"8",NA,516.327,495.829,524.934
"United Kingdom","Male","0","5",NA,"4",NA,419.001,378.654,416
"United Kingdom","Male","2","5",NA,"4",NA,414.895,446.237,384.624
"United Kingdom","Male","2","4",NA,"4","8",372.397,429.25,363.986
"United Kingdom","Male","2","5","1","8","0",539.301,525.495,539.814
"United Kingdom","Female","0","2","3","3","2",475.624,424.844,460.781
"United Kingdom","Female",">=3","7","9","9","6",493.673,484.966,491
"United Kingdom","Female",">=3","5","4","7","4",559.725,578.797,593.637
"United Kingdom","Female","2","4","1","4","1",565.388,599.906,603.152
"United Kingdom","Female","1","4","19","5","25",353.431,324.608,354.002
"United Kingdom","Female",">=3","4","2","4","3",397.86,484.934,514.494
"United Kingdom","Female","2","3","10","5","7",399.523,385.887,339.302
"United Kingdom","Female","1","4","4","4","4",423.608,468.692,384.814
"United Kingdom","Female",">=3","4","5","5","6",440.801,484.24,465.88
"United Kingdom","Female","2","3","3","5","5",401.997,381.721,394.494
"United Kingdom","Female","1","4","4","4","4",432.667,426.32,427.629
"United Kingdom","Female","2","4",NA,"5","6",460.776,524.402,534.653
"United Kingdom","Male","2","4","4","5","2",406.914,449.022,408.027
"United Kingdom","Male",">=3","4","3","8","3",576.946,556.622,585.523
"United Kingdom","Male",">=3","4","15","5","5",437.262,507.642,512.957
"United Kingdom","Male","1","4","1","5","2",585.704,633.89,657.393
"United Kingdom","Male","2","4","1","4","1",598.197,618.355,596.182
"United Kingdom","Male","1","4","1","4","3",461.987,547.688,531.538
"United Kingdom","Male","1","4","4","4","5",470.463,450.139,462.035
"United Kingdom","Male","1","4","30","4","10",590.888,573.789,572.905
"United Kingdom","Male",">=3","4","4","6","5",554.117,503.615,532.948
"United Kingdom","Male",NA,NA,NA,NA,NA,416.23,478.124,458.134
"United Kingdom","Male","2","4",NA,"4",NA,566.279,622.54,655.602
"United Kingdom","Male","2","4","4","4","4",511.09,540.954,502.989
"United Kingdom","Female",">=3","4","4","4","4",383.56,340.859,352.219
"United Kingdom","Female",">=3","4","2","5","2",601.203,609.435,594.135
"United Kingdom","Female","2","4","1","5","1",442.735,563.158,466.201
"United Kingdom","Female",">=3","4","1","6","2",648.782,607.139,603.433
"United Kingdom","Female","2","4","1","8","2",616.518,599.954,618.696
"United Kingdom","Female","1","4","1","5","1",539.108,469.118,404.251
"United Kingdom","Female",">=3","4","2","6","2",574.255,637.017,576.295
"United Kingdom","Female","2","4","2","4","2",561.807,559.119,528.552
"United Kingdom","Female",">=3","3","0","5","0",392.012,397.398,381.894
"United Kingdom","Female","1","4","2","7","2",576.957,611.584,620.607
"United Kingdom","Female",NA,NA,NA,NA,NA,492.113,535.325,518.033
